position,lap_time_ms,year,month,day,circuit_id,driver_number,driver_age,pit_next_lap,stint,race_progressed,nationality_id,compound_id,tyre_life,position_change,fast_stop
5,97609,2023,5,7,79,63,28,0,1,0.298245614,5,2,17,0,1
4,97311,2023,5,7,79,55,31,0,1,0.315789474,18,2,18,0,1
20,101093,2023,5,7,79,2,25,0,1,0.035087719,1,2,2,-2,0
8,97256,2023,5,7,79,18,27,0,1,0.736842105,6,3,43,-1,1
10,97007,2023,5,7,79,22,26,0,1,0.631578947,14,3,36,-2,1
1,95856,2023,5,7,79,33,28,0,1,0.789473684,9,3,45,0,1
15,97610,2023,5,7,79,24,27,0,1,0.543859649,7,3,31,-1,1
18,99601,2024,5,5,79,23,30,0,1,0.175438596,19,2,10,-4,1
19,106697,2024,5,5,79,23,30,0,2,0.929824561,19,3,43,-4,1
12,102401,2024,5,5,79,14,45,0,1,0.385964912,18,3,23,-1,1
19,99656,2024,5,5,79,77,36,0,1,0.192982456,10,1,11,-2,0
18,130736,2024,5,5,79,77,36,0,2,0.50877193,10,3,18,0,1
14,99216,2024,5,5,79,10,30,0,1,0.210526316,11,2,12,-3,1
7,99049,2024,5,5,79,44,41,0,1,0.456140351,5,3,26,-1,1
12,100420,2024,5,5,79,27,39,0,1,0.210526316,12,2,12,-4,1
16,115429,2024,5,5,79,27,39,0,2,0.49122807,12,3,16,-1,1
4,98239,2024,5,5,79,16,28,0,1,0.333333333,16,2,19,-1,1
14,104467,2024,5,5,79,20,33,0,1,0.385964912,8,3,22,-1,1
19,146123,2024,5,5,79,20,33,0,2,0.49122807,8,2,6,0,0
19,100373,2024,5,5,79,20,33,0,3,0.543859649,8,2,3,0,0
1,133364,2024,5,5,79,4,26,0,1,0.50877193,5,2,29,0,1
10,102357,2024,5,5,79,31,29,0,1,0.385964912,11,2,22,0,1
6,98985,2024,5,5,79,11,36,0,1,0.298245614,15,2,17,-1,1
6,107036,2024,5,5,79,11,36,0,2,0.49122807,15,3,11,0,1
2,97602,2024,5,5,79,81,25,0,1,0.473684211,3,2,27,-1,1
11,100795,2024,5,5,79,81,25,0,2,0.701754386,3,3,13,-6,0
13,113429,2024,5,5,79,3,37,0,1,0.49122807,3,3,28,-2,1
9,98070,2024,5,5,79,63,28,0,1,0.421052632,5,2,27,-2,1
3,97282,2024,5,5,79,55,31,0,1,0.473684211,18,2,27,-1,1
16,99392,2024,5,5,79,2,25,0,1,0.192982456,1,2,11,-1,1
14,100203,2024,5,5,79,18,27,0,1,0.192982456,6,2,12,-3,1
17,116594,2024,5,5,79,18,27,0,2,0.49122807,6,3,18,-1,1
7,107670,2024,5,5,79,22,26,0,1,0.49122807,14,2,28,0,1
2,111938,2024,5,5,79,33,28,0,1,0.403508772,9,2,23,-1,1
10,113108,2024,5,5,79,24,27,0,1,0.49122807,7,2,28,-2,1
5,97279,2025,5,4,79,23,30,0,1,0.456140351,19,2,2,0,1
15,108651,2025,5,4,79,14,45,0,1,0.49122807,18,3,6,-1,0
6,97258,2025,5,4,79,12,19,0,1,0.438596491,13,2,1,-2,0
16,98410,2025,5,4,79,5,21,0,1,0.333333333,4,,,-3,1
13,98570,2025,5,4,79,10,30,0,1,0.561403509,11,3,9,-1,1
13,98581,2025,5,4,79,6,21,0,1,0.385964912,11,,,-1,1
6,99786,2025,5,4,79,44,41,0,1,0.49122807,5,3,5,1,1
13,97202,2025,5,4,79,27,39,0,1,0.631578947,12,3,13,-2,1
18,118141,2025,5,4,79,30,24,0,1,0.49122807,17,3,5,1,1
4,131178,2025,5,4,79,16,28,0,1,0.50877193,16,2,5,0,1
2,121886,2025,5,4,79,4,26,0,1,0.50877193,5,2,5,0,1
11,98825,2025,5,4,79,31,29,0,1,0.403508772,11,,,0,1
1,119118,2025,5,4,79,81,25,0,1,0.50877193,3,2,5,0,1
3,128381,2025,5,4,79,63,28,0,1,0.50877193,5,3,5,0,0
9,97333,2025,5,4,79,55,31,0,1,0.438596491,18,2,7,-2,1
17,98388,2025,5,4,79,18,27,0,1,0.350877193,6,,,-3,1
6,97380,2025,5,4,79,22,26,0,1,0.473684211,14,2,3,1,1
4,96935,2025,5,4,79,33,28,0,1,0.456140351,9,2,2,-1,1
19,114036,2022,5,29,6,23,30,0,1,0.230769231,19,5,18,-3,0
19,130065,2022,5,29,6,23,30,0,2,0.282051282,19,,,-3,0
7,109636,2022,5,29,6,14,45,0,1,0.269230769,18,5,21,-1,0
13,109539,2022,5,29,6,77,36,0,1,0.256410256,10,5,20,-3,0
18,154889,2022,5,29,6,10,30,0,1,0.025641026,11,,,-1,0
13,113986,2022,5,29,6,10,30,0,2,0.282051282,11,4,21,-3,0
9,110385,2022,5,29,6,44,41,0,1,0.192307692,5,5,15,-1,0
8,105059,2022,5,29,6,44,41,0,2,0.282051282,5,,,0,0
20,226277,2022,5,29,6,6,31,1,1,0.012820513,6,5,1,0,0
20,129418,2022,5,29,6,6,31,0,2,0.025641026,6,4,1,0,0
19,113355,2022,5,29,6,6,31,0,3,0.243589744,6,3,17,-1,0
3,110848,2022,5,29,6,16,28,0,1,0.230769231,16,5,18,-2,0
4,106560,2022,5,29,6,16,28,0,2,0.269230769,16,,,-1,0
17,123868,2022,5,29,6,47,27,0,1,0.051282051,12,5,4,-2,0
20,125649,2022,5,29,6,47,27,0,2,0.217948718,12,4,13,-3,0
7,109364,2022,5,29,6,4,26,0,1,0.217948718,5,5,17,-3,0
5,104131,2022,5,29,6,4,26,0,2,0.282051282,5,,,0,0
6,95948,2022,5,29,6,4,26,0,4,0.653846154,5,3,29,0,0
9,107323,2022,5,29,6,31,29,0,1,0.269230769,11,5,21,-1,0
5,108107,2022,5,29,6,11,36,0,1,0.205128205,15,5,16,-2,0
1,103440,2022,5,29,6,11,36,0,2,0.282051282,15,,,0,0
16,113645,2022,5,29,6,3,37,0,1,0.243589744,3,5,19,-3,0
6,108014,2022,5,29,6,63,28,0,1,0.269230769,5,5,21,-1,0
3,107551,2022,5,29,6,55,31,0,1,0.269230769,18,5,21,-2,0
19,205123,2022,5,29,6,18,27,1,1,0.012820513,6,5,1,0,0
19,136634,2022,5,29,6,18,27,0,2,0.025641026,6,5,2,0,0
14,105702,2022,5,29,6,18,27,0,3,0.307692308,6,4,22,-4,0
17,120171,2022,5,29,6,22,26,0,1,0.076923077,14,5,6,-6,0
15,109850,2022,5,29,6,22,26,0,2,0.269230769,14,4,15,-1,0
17,110325,2022,5,29,6,22,26,0,4,0.717948718,14,2,27,-2,0
4,109118,2022,5,29,6,33,28,0,1,0.230769231,9,5,18,-1,0
3,104688,2022,5,29,6,33,28,0,2,0.282051282,9,,,-1,0
16,124976,2022,5,29,6,5,39,0,1,0.076923077,12,5,6,-7,0
12,105460,2022,5,29,6,5,39,0,2,0.294871795,12,4,17,-3,0
17,113108,2022,5,29,6,24,27,0,1,0.243589744,7,5,19,-2,0
20,98414,2023,5,28,6,23,30,0,1,0.230769231,19,2,18,-7,0
19,115852,2023,5,28,6,23,30,0,2,0.666666667,19,3,34,-3,0
2,110311,2023,5,28,6,14,45,1,1,0.692307692,18,3,55,0,0
2,126635,2023,5,28,6,14,45,0,2,0.705128205,18,2,2,0,0
18,109586,2023,5,28,6,77,36,0,1,0.653846154,10,3,51,-5,0
13,118795,2023,5,28,6,21,31,0,1,0.679487179,9,2,53,-1,0
7,93267,2023,5,28,6,10,30,0,1,0.602564103,11,3,47,-4,0
8,121097,2023,5,28,6,10,30,0,2,0.692307692,11,2,7,0,0
8,95467,2023,5,28,6,44,41,0,1,0.397435897,5,2,31,-3,0
7,115141,2023,5,28,6,44,41,0,2,0.692307692,5,3,23,-1,0
20,120092,2023,5,28,6,27,39,0,1,0.012820513,12,2,1,0,0
18,139643,2023,5,28,6,27,39,0,2,0.692307692,12,3,53,-4,0
17,119463,2023,5,28,6,27,39,0,3,0.756410256,12,4,5,-1,0
8,95442,2023,5,28,6,16,28,0,1,0.564102564,16,3,44,-5,0
6,129246,2023,5,28,6,16,28,0,2,0.705128205,16,2,11,-2,0
19,192063,2023,5,28,6,20,33,0,1,0.717948718,8,,,-3,0
11,95974,2023,5,28,6,4,26,0,1,0.641025641,5,2,50,-1,0
11,132003,2023,5,28,6,4,26,0,2,0.692307692,5,3,4,-1,0
7,94668,2023,5,28,6,31,29,0,1,0.41025641,11,2,32,-4,0
6,114547,2023,5,28,6,31,29,0,2,0.692307692,11,3,22,-2,0
18,118190,2023,5,28,6,11,36,0,1,0.012820513,15,2,1,0,0
19,106451,2023,5,28,6,11,36,0,2,0.435897436,15,3,33,-3,0
19,115544,2023,5,28,6,11,36,0,3,0.679487179,15,2,20,-4,0
17,125839,2023,5,28,6,11,36,0,4,0.730769231,15,4,4,-1,0
17,118066,2023,5,28,6,11,36,0,5,0.897435897,15,5,13,-1,0
10,131859,2023,5,28,6,81,25,0,1,0.692307692,3,3,54,-1,0
5,117545,2023,5,28,6,63,28,0,1,0.692307692,5,3,54,-2,0
6,93612,2023,5,28,6,55,31,0,1,0.423076923,18,3,33,-3,0
8,139381,2023,5,28,6,55,31,0,2,0.705128205,18,2,22,-5,0
20,97211,2023,5,28,6,2,25,0,1,0.256410256,1,2,20,-2,0
20,98195,2023,5,28,6,2,25,0,2,0.294871795,1,3,3,0,0
20,117918,2023,5,28,6,2,25,0,3,0.666666667,1,1,29,0,0
19,104501,2023,5,28,6,18,27,0,1,0.653846154,6,3,52,-4,0
11,125687,2023,5,28,6,22,26,0,1,0.679487179,14,2,53,-2,0
1,130567,2023,5,28,6,33,28,0,1,0.705128205,9,2,55,0,0
19,118785,2023,5,28,6,24,27,0,1,0.012820513,7,1,1,0,0
18,111997,2023,5,28,6,24,27,0,2,0.666666667,7,3,51,-3,0
16,97899,2024,5,26,6,77,36,0,2,0.192307692,10,2,14,-2,0
7,95209,2024,5,26,6,44,41,0,2,0.653846154,5,2,50,0,0
16,97746,2024,5,26,6,2,25,0,2,0.730769231,1,3,57,-1,0
11,97062,2024,5,26,6,18,27,0,2,0.538461538,6,2,42,0,0
16,109132,2024,5,26,6,18,27,0,3,0.615384615,6,3,8,-5,0
6,93905,2024,5,26,6,33,28,0,2,0.666666667,9,2,51,0,0
16,100898,2024,5,26,6,24,27,0,2,0.897435897,7,3,69,0,0
9,92994,2025,5,25,6,23,30,0,1,0.41025641,19,2,36,-1,0
9,92156,2025,5,25,6,23,30,0,2,0.512820513,19,2,16,0,0
6,94168,2025,5,25,6,14,45,0,1,0.205128205,18,3,17,-1,0
18,94121,2025,5,25,6,12,19,0,1,0.884615385,13,3,69,-6,0
18,91512,2025,5,25,6,12,19,0,2,0.91025641,13,2,2,0,0
19,139932,2025,5,25,6,38,21,0,1,0.012820513,5,2,1,0,0
19,97866,2025,5,25,6,38,21,0,2,0.217948718,5,3,16,-3,0
20,145564,2025,5,25,6,5,21,0,1,0.012820513,4,2,1,0,0
18,96175,2025,5,25,6,5,21,0,2,0.333333333,4,3,25,-3,0
19,95247,2025,5,25,6,5,21,0,3,0.448717949,4,1,9,-1,0
19,95917,2025,5,25,6,43,23,0,1,0.166666667,2,3,13,-5,0
19,95572,2025,5,25,6,43,23,0,2,0.333333333,2,2,20,-2,0
18,112223,2025,5,25,6,10,30,0,1,0.012820513,11,2,7,0,0
8,94072,2025,5,25,6,6,21,0,1,0.179487179,11,2,14,-3,0
8,93324,2025,5,25,6,6,21,0,2,0.243589744,11,1,8,-2,0
5,91862,2025,5,25,6,44,41,0,1,0.230769231,5,3,18,0,0
5,93566,2025,5,25,6,44,41,0,2,0.717948718,5,3,39,0,0
19,96743,2025,5,25,6,27,39,0,1,0.153846154,12,2,12,-7,0
18,95627,2025,5,25,6,27,39,0,2,0.564102564,12,3,32,-4,0
10,93531,2025,5,25,6,30,24,0,1,0.397435897,17,2,31,-2,0
8,92467,2025,5,25,6,30,24,0,2,0.512820513,17,1,12,0,0
3,92412,2025,5,25,6,16,28,0,1,0.282051282,16,2,22,-2,0
3,91977,2025,5,25,6,16,28,0,2,0.628205128,16,3,27,-1,0
4,92254,2025,5,25,6,4,26,0,1,0.243589744,5,2,19,-3,0
2,90893,2025,5,25,6,4,26,0,2,0.641025641,5,3,31,-1,0
8,94940,2025,5,25,6,31,29,0,1,0.205128205,11,2,16,-1,0
10,94005,2025,5,25,6,31,29,0,2,0.358974359,11,2,16,-3,0
4,93720,2025,5,25,6,81,25,0,1,0.256410256,3,2,20,-2,0
4,91028,2025,5,25,6,81,25,0,2,0.615384615,3,3,28,-1,0
10,87933,2025,5,25,6,63,28,0,1,0.679487179,5,3,53,0,1
11,94078,2025,5,25,6,63,28,0,2,0.794871795,5,2,9,-1,0
11,91077,2025,5,25,6,63,28,0,3,0.871794872,5,2,15,0,0
9,92875,2025,5,25,6,55,31,0,1,0.615384615,18,3,48,0,0
9,91446,2025,5,25,6,55,31,0,2,0.679487179,18,2,5,0,0
18,97825,2025,5,25,6,18,27,0,1,0.217948718,6,3,18,-4,0
18,97177,2025,5,25,6,18,27,0,2,0.820512821,6,3,48,-4,0
17,110476,2025,5,25,6,22,26,0,1,0.012820513,14,1,1,0,0
17,91926,2025,5,25,6,22,26,0,2,0.935897436,14,3,72,-5,0
4,92651,2025,5,25,6,33,28,0,1,0.358974359,9,3,28,-3,0
4,93332,2025,5,25,6,33,28,0,2,0.987179487,9,2,49,-3,0
2,93029,2023,10,8,78,23,30,0,1,0.315789474,19,2,18,0,0
6,92175,2023,10,8,78,23,30,0,2,0.543859649,19,2,13,-1,0
9,92935,2023,10,8,78,23,30,0,3,0.771929825,19,3,13,1,0
4,94065,2023,10,8,78,14,45,0,1,0.192982456,18,2,16,-1,0
3,92539,2023,10,8,78,14,45,0,2,0.456140351,18,2,20,0,0
5,91812,2023,10,8,78,14,45,0,3,0.771929825,18,3,18,1,0
12,148157,2023,10,8,78,77,36,0,1,0.052631579,10,1,6,-3,0
6,94304,2023,10,8,78,77,36,0,2,0.368421053,10,2,18,-2,0
9,92330,2023,10,8,78,77,36,0,3,0.684210526,10,3,18,-1,0
7,94153,2023,10,8,78,10,30,0,1,0.192982456,11,2,18,-1,0
6,92649,2023,10,8,78,10,30,0,2,0.456140351,11,2,20,0,0
6,91055,2023,10,8,78,10,30,0,3,0.771929825,11,3,18,1,0
6,96246,2023,10,8,78,27,39,0,1,0.228070175,12,2,20,-1,0
11,94051,2023,10,8,78,27,39,0,2,0.473684211,12,3,14,-1,0
18,92637,2023,10,8,78,27,39,0,3,0.684210526,12,2,18,-1,0
17,143644,2023,10,8,78,30,24,0,1,0.052631579,17,1,3,-2,0
15,94906,2023,10,8,78,30,24,0,2,0.368421053,17,3,18,-3,0
16,92688,2023,10,8,78,30,24,0,3,0.684210526,17,3,18,0,0
4,93651,2023,10,8,78,16,28,0,1,0.210526316,16,2,20,-1,0
7,93572,2023,10,8,78,16,28,0,2,0.438596491,16,2,20,-2,0
5,90705,2023,10,8,78,16,28,0,3,0.754385965,16,3,18,0,0
15,143995,2023,10,8,78,20,33,0,1,0.052631579,8,1,3,-1,0
14,94049,2023,10,8,78,20,33,0,2,0.368421053,8,2,18,-3,0
13,91105,2023,10,8,78,20,33,0,3,0.684210526,8,3,18,-1,0
2,92790,2023,10,8,78,4,26,0,1,0.228070175,5,2,20,1,0
2,91183,2023,10,8,78,4,26,0,2,0.473684211,5,2,20,0,0
2,89974,2023,10,8,78,4,26,0,3,0.771929825,5,2,17,0,0
7,94408,2023,10,8,78,31,29,0,1,0.175438596,11,2,17,-2,0
9,92909,2023,10,8,78,31,29,0,2,0.438596491,11,2,20,-3,0
8,91198,2023,10,8,78,31,29,0,3,0.754385965,11,3,18,-1,0
3,92575,2023,10,8,78,11,36,0,1,0.298245614,15,3,17,0,0
4,92015,2023,10,8,78,11,36,0,2,0.543859649,15,2,20,-1,0
9,90947,2023,10,8,78,11,36,0,3,0.754385965,15,2,18,0,0
2,93032,2023,10,8,78,81,25,0,1,0.210526316,3,2,18,0,0
2,92039,2023,10,8,78,81,25,0,2,0.438596491,3,2,20,0,0
3,90329,2023,10,8,78,81,25,0,3,0.754385965,3,2,18,-1,0
18,136894,2023,10,8,78,63,28,0,1,0.01754386,5,2,8,0,0
2,92247,2023,10,8,78,63,28,0,2,0.245614035,5,2,20,1,0
2,90771,2023,10,8,78,63,28,0,3,0.561403509,5,2,18,0,0
2,89945,2023,10,8,78,63,28,0,4,0.877192982,5,3,18,0,0
9,94911,2023,10,8,78,2,25,0,1,0.228070175,1,2,13,-1,0
11,94588,2023,10,8,78,2,25,0,2,0.456140351,1,2,13,0,0
16,146047,2023,10,8,78,18,27,0,1,0.052631579,6,2,11,-3,0
10,95224,2023,10,8,78,18,27,0,2,0.368421053,6,2,18,-5,0
11,91946,2023,10,8,78,18,27,0,3,0.684210526,6,3,18,-1,0
14,95106,2023,10,8,78,22,26,0,1,0.157894737,14,2,9,-5,0
12,93639,2023,10,8,78,22,26,0,2,0.385964912,14,2,13,0,0
12,92204,2023,10,8,78,22,26,0,3,0.701754386,14,3,18,3,0
1,92205,2023,10,8,78,33,28,0,1,0.298245614,9,2,20,0,0
1,90996,2023,10,8,78,33,28,0,2,0.596491228,9,2,20,0,0
1,90719,2023,10,8,78,33,28,0,3,0.894736842,9,3,17,0,0
4,94117,2023,10,8,78,24,27,0,1,0.315789474,7,2,18,0,0
7,92795,2023,10,8,78,24,27,0,2,0.614035088,7,3,17,-3,0
7,90600,2023,10,8,78,24,27,0,3,0.912280702,7,3,17,-1,0
12,121917,2024,12,1,78,23,30,1,1,0.614035088,19,2,35,0,0
13,142739,2024,12,1,78,23,30,1,2,0.631578947,19,1,1,-1,1
13,118603,2024,12,1,78,23,30,0,3,0.649122807,19,1,2,0,0
14,92223,2024,12,1,78,23,30,0,4,0.964912281,19,1,20,-2,0
8,115097,2024,12,1,78,14,45,1,1,0.614035088,18,2,35,1,0
9,146362,2024,12,1,78,14,45,1,2,0.631578947,18,3,1,-1,0
10,135542,2024,12,1,78,14,45,0,3,0.649122807,18,2,7,-1,0
14,90542,2024,12,1,78,77,36,0,1,0.421052632,10,2,24,-1,0
17,150130,2024,12,1,78,77,36,1,2,0.614035088,10,,,0,0
17,171060,2024,12,1,78,77,36,0,3,0.631578947,10,,,0,0
6,111497,2024,12,1,78,10,30,1,1,0.614035088,11,2,35,1,0
6,142160,2024,12,1,78,10,30,1,2,0.631578947,11,3,1,0,1
6,141304,2024,12,1,78,10,30,0,3,0.649122807,11,3,2,0,0
15,136781,2024,12,1,78,44,41,1,1,0.596491228,5,2,34,-8,0
16,177756,2024,12,1,78,44,41,1,2,0.614035088,5,,,-1,1
16,169975,2024,12,1,78,44,41,0,3,0.631578947,5,,,0,0
14,89954,2024,12,1,78,44,41,0,4,0.824561404,5,3,13,-3,1
18,165271,2024,12,1,78,27,39,0,1,0.01754386,12,3,1,0,0
15,90767,2024,12,1,78,27,39,0,2,0.543859649,12,3,30,-1,0
14,116135,2024,12,1,78,27,39,1,3,0.631578947,12,2,5,1,0
14,119627,2024,12,1,78,27,39,0,4,0.649122807,12,2,6,0,0
14,123205,2024,12,1,78,30,24,1,1,0.614035088,17,2,35,-1,0
15,159436,2024,12,1,78,30,24,1,2,0.631578947,17,,,-1,1
15,115739,2024,12,1,78,30,24,0,3,0.649122807,17,3,2,0,0
15,120647,2024,12,1,78,30,24,0,4,0.701754386,17,3,5,-1,0
3,98515,2024,12,1,78,16,28,1,1,0.614035088,16,2,36,0,0
3,157723,2024,12,1,78,16,28,1,2,0.631578947,16,,,0,0
3,166965,2024,12,1,78,16,28,0,3,0.649122807,16,,,0,0
10,90050,2024,12,1,78,20,33,0,1,0.473684211,8,2,27,-2,0
11,125526,2024,12,1,78,20,33,1,2,0.631578947,8,3,9,2,1
11,130074,2024,12,1,78,20,33,0,3,0.649122807,8,3,10,0,0
2,93654,2024,12,1,78,4,26,1,1,0.614035088,5,2,35,0,0
2,170429,2024,12,1,78,4,26,1,2,0.631578947,5,,,0,0
2,167290,2024,12,1,78,4,26,0,3,0.649122807,5,,,0,0
4,87666,2024,12,1,78,4,26,0,4,0.789473684,5,3,10,-2,0
4,106636,2024,12,1,78,11,36,1,1,0.614035088,15,2,35,1,0
5,143642,2024,12,1,78,11,36,1,2,0.631578947,15,3,1,-1,1
5,158290,2024,12,1,78,11,36,0,3,0.649122807,15,,,0,0
4,89340,2024,12,1,78,81,25,0,1,0.596491228,3,2,34,-1,0
4,128140,2024,12,1,78,81,25,1,2,0.631578947,3,3,2,1,1
4,165540,2024,12,1,78,81,25,0,3,0.649122807,3,,,0,0
5,89591,2024,12,1,78,63,28,0,1,0.403508772,5,2,24,-2,0
7,114752,2024,12,1,78,63,28,1,2,0.614035088,5,3,12,1,0
7,142188,2024,12,1,78,63,28,1,3,0.631578947,5,3,1,0,1
7,134784,2024,12,1,78,63,28,0,4,0.649122807,5,3,2,0,0
6,107696,2024,12,1,78,55,31,0,1,0.596491228,18,2,35,-1,0
8,123309,2024,12,1,78,55,31,1,2,0.631578947,18,3,2,2,1
8,133402,2024,12,1,78,55,31,0,3,0.649122807,18,3,3,0,0
17,136793,2024,12,1,78,18,27,0,1,0.01754386,6,2,1,0,0
18,96330,2024,12,1,78,18,27,0,2,0.122807018,6,3,6,-1,0
11,121862,2024,12,1,78,22,26,1,1,0.614035088,14,2,35,0,0
12,143242,2024,12,1,78,22,26,1,2,0.631578947,14,3,1,-1,1
12,118996,2024,12,1,78,22,26,0,3,0.649122807,14,3,2,0,0
13,119241,2024,12,1,78,22,26,0,4,0.701754386,14,3,5,-2,0
1,92307,2024,12,1,78,33,28,1,1,0.614035088,9,2,35,0,0
1,169155,2024,12,1,78,33,28,1,2,0.631578947,9,,,0,0
1,168652,2024,12,1,78,33,28,0,3,0.649122807,9,,,0,1
9,115892,2024,12,1,78,24,27,1,1,0.614035088,7,2,35,1,0
10,146390,2024,12,1,78,24,27,1,2,0.631578947,7,3,1,-1,1
9,129664,2024,12,1,78,24,27,0,3,0.649122807,7,3,2,1,0
15,109685,2025,11,30,78,23,30,0,1,0.122807018,19,3,7,2,0
13,91241,2025,11,30,78,23,30,0,2,0.561403509,19,2,25,0,0
6,105813,2025,11,30,78,14,45,0,1,0.122807018,18,2,7,0,0
6,90639,2025,11,30,78,14,45,0,2,0.561403509,18,2,25,0,0
4,103942,2025,11,30,78,12,19,0,1,0.122807018,13,2,7,0,0
5,90776,2025,11,30,78,12,19,0,2,0.561403509,13,2,25,-1,0
11,108904,2025,11,30,78,38,21,0,1,0.122807018,5,2,7,1,0
10,91094,2025,11,30,78,38,21,0,2,0.561403509,5,2,25,0,0
19,90153,2025,11,30,78,38,21,0,3,0.701754386,5,3,8,-1,0
16,110552,2025,11,30,78,5,21,0,1,0.122807018,4,2,7,3,0
16,91602,2025,11,30,78,5,21,0,2,0.561403509,4,2,25,-1,0
18,110372,2025,11,30,78,43,23,0,1,0.122807018,2,3,7,2,0
17,91355,2025,11,30,78,43,23,0,2,0.561403509,2,2,25,-1,0
19,142022,2025,11,30,78,10,30,0,1,0.122807018,11,2,7,-10,0
18,94234,2025,11,30,78,10,30,0,2,0.561403509,11,3,25,0,0
8,106437,2025,11,30,78,6,21,0,1,0.122807018,11,2,7,0,0
7,90549,2025,11,30,78,6,21,0,2,0.561403509,11,2,25,0,0
13,109205,2025,11,30,78,44,41,0,1,0.122807018,5,1,7,1,0
14,91659,2025,11,30,78,44,41,0,2,0.561403509,5,2,25,0,0
12,109397,2025,11,30,78,30,24,0,1,0.122807018,17,2,7,1,0
11,91451,2025,11,30,78,30,24,0,2,0.561403509,17,2,25,0,0
9,107451,2025,11,30,78,16,28,0,1,0.122807018,16,2,7,2,0
9,91432,2025,11,30,78,16,28,0,2,0.561403509,16,2,25,0,0
2,90084,2025,11,30,78,4,26,0,1,0.438596491,5,2,25,-1,0
2,89254,2025,11,30,78,4,26,0,2,0.771929825,5,2,19,-1,0
4,127608,2025,11,30,78,31,29,1,1,0.140350877,11,2,8,6,0
19,160736,2025,11,30,78,31,29,0,2,0.157894737,11,,,-15,0
6,90888,2025,11,30,78,31,29,0,3,0.596491228,11,2,25,0,0
2,90513,2025,11,30,78,81,25,0,1,0.421052632,3,2,24,-1,0
1,89077,2025,11,30,78,81,25,0,2,0.736842105,3,2,18,0,0
7,105551,2025,11,30,78,63,28,0,1,0.122807018,5,2,7,0,0
8,90763,2025,11,30,78,63,28,0,2,0.561403509,5,2,25,0,0
5,104711,2025,11,30,78,55,31,0,1,0.122807018,18,2,7,0,0
3,90422,2025,11,30,78,55,31,0,2,0.561403509,18,2,25,-1,0
17,111704,2025,11,30,78,18,27,0,1,0.122807018,6,2,7,1,0
19,92338,2025,11,30,78,18,27,0,2,0.421052632,6,2,17,-3,0
13,89693,2025,11,30,78,18,27,0,3,0.859649123,6,2,25,-3,0
14,109215,2025,11,30,78,22,26,0,1,0.122807018,14,2,7,2,0
12,91141,2025,11,30,78,22,26,0,2,0.561403509,14,2,25,0,0
3,102211,2025,11,30,78,33,28,0,1,0.122807018,9,2,7,-1,0
1,89369,2025,11,30,78,33,28,0,2,0.561403509,9,2,25,0,0
17,101186,2022,3,27,77,23,30,0,1,0.26,19,2,13,-1,1
6,118830,2022,3,27,77,14,45,0,1,0.32,18,2,16,0,1
7,120798,2022,3,27,77,77,36,0,1,0.32,10,2,16,0,1
10,97908,2022,3,27,77,77,36,0,2,0.7,10,3,19,-1,1
11,99580,2022,3,27,77,10,30,0,1,0.3,11,2,15,0,1
6,123425,2022,3,27,77,44,41,0,1,0.8,5,3,41,0,1
13,100236,2022,3,27,77,27,39,0,1,0.74,12,3,38,-2,1
1,103840,2022,3,27,77,16,28,0,1,0.32,16,2,16,0,1
7,99989,2022,3,27,77,20,33,0,1,0.74,8,3,39,0,1
11,121650,2022,3,27,77,4,26,0,1,0.32,5,2,16,1,1
9,126558,2022,3,27,77,31,29,0,1,0.32,11,2,16,-1,1
2,98591,2022,3,27,77,11,36,0,1,0.3,15,2,15,-1,1
15,100276,2022,3,27,77,3,37,0,1,0.16,3,2,8,-2,1
5,111651,2022,3,27,77,63,28,0,1,0.32,5,2,16,0,1
3,106940,2022,3,27,77,55,31,0,1,0.32,18,2,16,1,1
15,101859,2022,3,27,77,18,27,0,1,0.26,6,2,14,0,1
2,104577,2022,3,27,77,33,28,0,1,0.32,9,2,16,1,1
12,122305,2022,3,27,77,24,27,0,1,0.32,7,2,16,1,0
16,98660,2022,3,27,77,24,27,0,2,0.54,7,3,11,-1,1
9,104635,2023,3,19,77,23,30,0,1,0.34,19,2,17,2,1
2,129623,2023,3,19,77,14,45,0,1,0.36,18,2,18,0,0
17,99617,2023,3,19,77,77,36,0,1,0.18,10,2,9,-1,1
19,118961,2023,3,19,77,77,36,0,2,0.34,10,3,8,0,1
18,98834,2023,3,19,77,77,36,0,3,0.7,10,2,18,0,1
11,109322,2023,3,19,77,21,31,0,1,0.34,9,2,17,1,1
9,98551,2023,3,19,77,10,30,0,1,0.28,11,2,14,1,1
5,136760,2023,3,19,77,44,41,0,1,0.36,5,3,18,0,1
13,99066,2023,3,19,77,27,39,0,1,0.22,12,2,11,-1,1
5,97681,2023,3,19,77,16,28,0,1,0.32,16,1,16,0,1
14,99187,2023,3,19,77,20,33,0,1,0.16,8,2,8,-1,1
19,103070,2023,3,19,77,4,26,0,1,0.04,5,1,2,-2,0
18,120488,2023,3,19,77,4,26,0,2,0.38,5,3,17,0,1
7,98567,2023,3,19,77,31,29,0,1,0.32,11,2,16,0,1
1,127357,2023,3,19,77,11,36,0,1,0.36,15,2,18,0,1
19,107254,2023,3,19,77,81,25,0,1,0.02,3,2,1,0,0
3,132217,2023,3,19,77,63,28,0,1,0.36,5,2,18,0,1
4,97523,2023,3,19,77,55,31,0,1,0.3,18,2,15,0,1
